,bayid,deviceid,description1,disabilityext1,duration1,effectiveonph1,endtime1,exemption1,fromday1,starttime1,today1,typedesc1,description2,disabilityext2,duration2,effectiveonph2,endtime2,exemption2,fromday2,starttime2,today2,typedesc2,description3,disabilityext3,duration3,effectiveonph3,endtime3,fromday3,starttime3,today3,typedesc3,description4,description5,description6,disabilityext4,disabilityext5,disabilityext6,duration4,duration5,duration6,effectiveonph4,effectiveonph5,effectiveonph6,endtime4,endtime5,endtime6,fromday4,fromday5,fromday6,starttime4,starttime5,starttime6,today4,today5,today6,typedesc4,typedesc5,typedesc6,exemption4,exemption5,exemption3,db_read_time
2296,8844,29117,P/ 10 Mins M-F 16:00 - 11:59,0,10,1,23:59:59,,1,16:00:00,5,P/ 10 Min,P/ 10 Mins Sa-Su 00:00 - 11:59,0,10,1,23:59:59,,6,00:00:00,0,P/ 10 Min,P/10 Mins M-F 00:00-7:30,0,10,1,07:30:00,1,00:00:00,5,P/ 10 Min,1P MTR M-F 7:30-16:00,,,120,,,60,,,0,,,16:00:00,,,1,,,07:30:00,,,5,,,1P Meter,,,,,,2021-08-02 20:40:13.189735
2297,8741,27868,4P RPA 7:30am-6:30pm M-F,480,240,0,18:30:00,Resident Permit Area 1B,1,07:30:00,5,4P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2298,8877,29718,2P M-SAT 7:30-23:00,240,120,0,23:00:00,Resident Permit Area 5,1,07:30:00,6,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2299,8944,29838,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2300,2642,24366,1P MTR M-F 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,5,1P Meter,1P MTR SAT 7:30-12:30,120,60,0,12:30:00,,6,07:30:00,6,1P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2301,1019,29256,1P MTR M-F 7:30-16:30,120,60,0,16:30:00,,1,07:30:00,5,1P Meter,2P MTR M-F 18:30-20:30,240,120,0,20:30:00,,1,18:30:00,5,2P Meter,2P MTR SAT 7:30-20:30,240,120,0,20:30:00,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2302,1920,28498,P DIS AOT 20:30 TO 23:59,0,1440,1,23:59:59,,1,20:30:00,0,Disabled Only,2P DIS 7.30AM TO 8.30PM,0,120,1,20:30:00,,1,07:30:00,0,2P Disabled Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2303,2570,26486,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2304,2568,25926,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2305,8908,29808,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2306,5535,29794,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2307,4444,25812,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2308,8975,29933,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2309,5283,26855,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2310,8958,29852,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2311,6321,28816,1/4P M-F 7:30-9:30,30,15,0,09:30:00,,1,07:30:00,5,1/4P,2P MTR M-F 9:30-16:00,240,120,0,16:00:00,,1,09:30:00,5,2P Meter,1/4P M-F 16:00-18:30,30,15,0,18:30:00,1,16:00:00,5,1/4P,2P S-S 7:30-18:30,,,240,,,120,,,0,,,18:30:00,,,6,,,07:30:00,,,0,,,2P,,,,,,2021-08-02 20:40:13.189735
2312,6269,28403,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2313,5419,29685,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2314,6060,26192,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2315,6065,26016,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2316,1101,29777,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2317,1230,26646,1P MTR M-F 10:00-16:00,120,60,0,16:00:00,,1,10:00:00,5,1P Meter,2P MTR M-F 19:00-20:30,240,120,0,20:30:00,,1,19:00:00,5,2P Meter,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,2P MTR SAT 6.30PM - 8.30PM,,,240,,,120,,,0,,,20:30:00,,,6,,,18:30:00,,,6,,,2P Meter,,,,,,2021-08-02 20:40:13.189735
2318,8897,29743,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2319,6907,20879,4P TKT A M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Ticket A,4P TKT A SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2320,2571,26028,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2321,1215,26562,1P MTR M-F 10:00-16:00,120,60,0,16:00:00,,1,10:00:00,5,1P Meter,2P MTR M-F 19:00-20:30,240,120,0,20:30:00,,1,19:00:00,5,2P Meter,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,2P MTR SAT 6.30PM - 8.30PM,,,240,,,120,,,0,,,20:30:00,,,6,,,18:30:00,,,6,,,2P Meter,,,,,,2021-08-02 20:40:13.189735
2322,4254,25829,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2323,2569,26485,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2324,4009,25785,2P MTR RPA M-F 7:30-18:30,240,120,0,18:30:00,Residents Permit Accepted,1,07:30:00,5,2P Meter,2P MTR RPA SAT 7:30-12:30,240,120,0,12:30:00,Residents Permit Accepted,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2325,3398,25744,2P RPA M-F 7:30-18:30,240,120,0,18:30:00,Residents Permit Accepted,1,07:30:00,5,2P,2P RPA SAT 7:30-12:30,240,120,0,12:30:00,Residents Permit Accepted,6,07:30:00,6,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2326,3385,25742,4P RPA M-F 7:30-18:30,480,240,0,18:30:00,Residents Permit Accepted,1,07:30:00,5,4P,4P RPA SAT 7:30-12:30,480,240,0,12:30:00,Residents Permit Accepted,6,07:30:00,6,4P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2327,3678,25759,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2328,5081,21479,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2329,1501,26858,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2330,6861,27350,4P TKT A M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Ticket A,4P TKT A SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2331,4277,25831,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2332,1188,29899,2P MTR M-F 10:00-16:00,240,120,0,16:00:00,,1,10:00:00,5,2P Meter,2P MTR M-F 19:00-20:30,240,120,0,20:30:00,,1,19:00:00,5,2P Meter,2P MTR SAT 7:30-20:30,240,120,0,20:30:00,6,07:30:00,6,2P Meter,2P SUN 7:30-18:30,,,240,,,120,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,2P,,,,,,2021-08-02 20:40:13.189735
2333,6021,27243,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2334,5133,30027,3P MTR M-SAT 7.30 - 18.30,360,180,0,18:30:00,,1,07:30:00,6,3P Meter,3P SUN 7:30-18:30,360,180,0,18:30:00,,0,07:30:00,0,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2335,2417,28494,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2336,4067,24362,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2337,3615,29786,1/4P M-SAT 7:30-18:30,30,15,0,18:30:00,,1,07:30:00,6,1/4P,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,0,07:30:00,0,2P,2P SUN 7:30-18:30,,,240,,,120,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,2P,,,,,,2021-08-02 20:40:13.189735
2338,1031,27235,P DISABLE AOT 0:00 TO 7:30,0,1440,1,07:30:00,All Other Times,1,00:00:00,0,Disabled Only,P DIS AOT 20:30 TO 23:59,0,1440,1,23:59:59,,1,20:30:00,0,Disabled Only,2P DIS 7.30 - 8.30PM,0,120,1,20:30:00,1,07:30:00,0,2P Disabled Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2339,3066,23094,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2340,5875,28518,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2341,5287,28662,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2342,3877,24355,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2343,4443,24451,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2344,2167,27584,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,2P SUN 7:30-18:30,240,120,0,18:30:00,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2345,3864,25773,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2346,8973,29931,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2347,1141,24615,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2348,1030,23650,2P MTR M-F 7.30am - 4.30pm,240,120,0,16:30:00,,1,07:30:00,5,2P Meter,2P MTR M-F 18:30-20:30,240,120,0,20:30:00,,1,18:30:00,5,2P Meter,2P MTR SAT 7:30-20:30,240,120,0,20:30:00,6,07:30:00,6,2P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
2349,917,29768,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2350,1122,25220,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2351,8949,29843,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2352,8914,29797,1/2P M-F 7:30-21:00,60,30,0,21:00:00,,1,07:30:00,5,1/2P,1/2P SAT-SUN 7:30-18:30,60,30,0,18:30:00,,6,07:30:00,0,1/2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2353,8934,29828,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2354,6419,29998,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2355,7922,25283,1P M-SUN 7:30AM-10PM,120,60,1,22:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2356,2572,29609,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2357,3882,29887,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2358,4382,23473,4P M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P,2P SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2359,8873,29714,2P M-SAT 7:30-23:00,240,120,0,23:00:00,Resident Permit Area 5,1,07:30:00,6,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2360,1291,30003,CW TOW M-F 7:00-10:00,0,0,0,10:00:00,,1,07:00:00,5,Clearway (Tow away),2P MTR M-F 10:00-16:00,240,120,0,16:00:00,,1,10:00:00,5,2P Meter,CW TOW M-F 16:00-19:00,0,0,0,19:00:00,1,16:00:00,5,Clearway (Tow away),2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,240,240,,120,120,,0,0,,20:30:00,20:30:00,,1,6,,19:00:00,07:30:00,,5,6,,2P Meter,2P Meter,,,,,2021-08-02 20:40:13.189735
2361,8880,29721,3P M-F 7:30-18:30,360,180,0,18:30:00,,1,07:30:00,5,3P,3P SAT 7:30-12:30,360,180,0,12:30:00,,6,07:30:00,6,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2362,3630,25757,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2363,6051,24873,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2364,4611,27566,4P DIS M-F 7.30-6.30,0,240,0,18:30:00,Disabled Logo,1,07:30:00,5,4P Disabled Only,4P DIS SAT 7.30-12.30,0,240,0,12:30:00,Disabled Logo,6,07:30:00,6,4P Disabled Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2365,592,28154,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2366,3819,29788,4P MTR M-SAT 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,6,4P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2367,4393,26344,2P M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2368,5459,29643,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2369,6019,26868,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2370,914,30109,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2371,3374,23128,4P RPA M-F 7:30-18:30,480,240,0,18:30:00,Residents Permit Accepted,1,07:30:00,5,4P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2372,5284,28485,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2373,7914,25292,1P M-SUN 7:30AM-10PM,120,60,1,22:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2374,1242,26383,1P MTR M-F 10:00-16:00,120,60,0,16:00:00,,1,10:00:00,5,1P Meter,2P MTR M-F 19:00-20:30,240,120,0,20:30:00,,1,19:00:00,5,2P Meter,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,2P MTR SAT 6.30PM - 8.30PM,,,240,,,120,,,0,,,20:30:00,,,6,,,18:30:00,,,6,,,2P Meter,,,,,,2021-08-02 20:40:13.189735
2375,1142,25232,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2376,3622,25754,1/4P M-F 7:30-18:30,30,15,0,18:30:00,,1,07:30:00,5,1/4P,1/4P SAT 7:30-12:30,30,15,0,12:30:00,,6,07:30:00,6,1/4P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
2377,1028,26004,2P MTR M-F 7.30am - 4.30pm,240,120,0,16:30:00,,1,07:30:00,5,2P Meter,2P MTR M-F 18:30-20:30,240,120,0,20:30:00,,1,18:30:00,5,2P Meter,2P MTR SAT 7:30-20:30,240,120,0,20:30:00,6,07:30:00,6,2P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
2378,3699,28213,LZ 15M M-F 7:30-19:30,0,15,0,19:30:00,,1,07:30:00,5,Loading Zone 15M,LZ 30MINS -722 - M-F 7.30-19.30,0,30,0,19:30:00,,1,07:30:00,5,Loading Zone 30M 722,1/4P SAT & SUN 7.30 - 6.30,30,15,0,18:30:00,6,07:30:00,0,1/4P,1/4P 7.30AM - 6.30PM SA & SU,,,30,,,15,,,0,,,18:30:00,,,6,,,07:30:00,,,0,,,1/4P,,,,,,2021-08-02 20:40:13.189735
2379,6846,26693,4P TKT A M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Ticket A,4P TKT A SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
